,Datum,Temp_Very Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light Issues,Weather_Moderate,Weather_Severe,Weather_Unknown
1008,2015-03-07,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1009,2015-03-08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1010,2015-03-09,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1011,2015-03-10,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1012,2015-03-11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1013,2015-03-12,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1014,2015-03-13,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1015,2015-03-14,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1016,2015-03-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1017,2015-03-16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1018,2015-03-17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1019,2015-03-18,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1020,2015-03-19,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1021,2015-03-20,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1022,2015-03-21,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1023,2015-03-22,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1024,2015-03-23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1025,2015-03-24,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1026,2015-03-25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1027,2015-03-26,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1028,2015-03-27,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1029,2015-03-28,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1030,2015-03-29,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1031,2015-03-30,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1032,2015-03-31,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1033,2015-04-01,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1034,2015-04-02,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1035,2015-04-03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1036,2015-04-04,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1037,2015-04-05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1038,2015-04-06,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1039,2015-04-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1040,2015-04-08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1041,2015-04-09,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1042,2015-04-10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1043,2015-04-11,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1044,2015-04-12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1045,2015-04-13,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1046,2015-04-14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1047,2015-04-15,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1048,2015-04-16,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1049,2015-04-17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1050,2015-04-18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1051,2015-04-19,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1052,2015-04-20,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1053,2015-04-21,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1054,2015-04-22,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1055,2015-04-23,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1056,2015-04-24,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1057,2015-04-25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1058,2015-04-26,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1059,2015-04-27,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1060,2015-04-28,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1061,2015-04-29,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1062,2015-04-30,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1063,2015-05-01,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1064,2015-05-02,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1065,2015-05-03,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1066,2015-05-04,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1067,2015-05-05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1068,2015-05-06,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1069,2015-05-07,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1070,2015-05-08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1071,2015-05-09,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1072,2015-05-10,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1073,2015-05-11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1074,2015-05-12,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1075,2015-05-13,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1076,2015-05-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1077,2015-05-15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1078,2015-05-16,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1079,2015-05-17,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1080,2015-05-18,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1081,2015-05-19,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1082,2015-05-20,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1083,2015-05-21,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1084,2015-05-22,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1085,2015-05-23,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1086,2015-05-24,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1087,2015-05-25,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1088,2015-05-26,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1089,2015-05-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1090,2015-05-28,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1091,2015-05-29,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1092,2015-05-30,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1093,2015-05-31,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1094,2015-06-01,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1095,2015-06-02,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1096,2015-06-03,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1097,2015-06-04,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1098,2015-06-05,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1099,2015-06-06,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1100,2015-06-07,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1101,2015-06-08,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1102,2015-06-09,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1103,2015-06-10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1104,2015-06-11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1105,2015-06-12,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1106,2015-06-13,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1107,2015-06-14,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1108,2015-06-15,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1109,2015-06-16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1110,2015-06-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1111,2015-06-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1112,2015-06-19,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1113,2015-06-20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1114,2015-06-21,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1115,2015-06-22,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1116,2015-06-23,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1117,2015-06-24,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1118,2015-06-25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1119,2015-06-26,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1120,2015-06-27,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1121,2015-06-28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1122,2015-06-29,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1123,2015-06-30,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1124,2015-07-01,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1125,2015-07-02,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1126,2015-07-03,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1127,2015-07-04,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1128,2015-07-05,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1129,2015-07-06,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1130,2015-07-07,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1131,2015-07-08,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1132,2015-07-09,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1133,2015-07-10,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1134,2015-07-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1135,2015-07-12,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1136,2015-07-13,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1137,2015-07-14,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1138,2015-07-15,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1139,2015-07-16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1140,2015-07-17,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1141,2015-07-18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1142,2015-07-19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1143,2015-07-20,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1144,2015-07-21,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1145,2015-07-22,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1146,2015-07-23,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1147,2015-07-24,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1148,2015-07-25,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1149,2015-07-26,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1150,2015-07-27,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1151,2015-07-28,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1152,2015-07-29,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1153,2015-07-30,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1154,2015-07-31,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1155,2015-08-01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1156,2015-08-02,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1157,2015-08-03,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1158,2015-08-04,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1159,2015-08-05,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1160,2015-08-06,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1161,2015-08-07,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1162,2015-08-08,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1163,2015-08-09,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1164,2015-08-10,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1165,2015-08-11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1166,2015-08-12,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1167,2015-08-13,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1168,2015-08-14,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1169,2015-08-15,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1170,2015-08-16,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1171,2015-08-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1172,2015-08-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1173,2015-08-19,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1174,2015-08-20,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1175,2015-08-21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1176,2015-08-22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1177,2015-08-23,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1178,2015-08-24,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1179,2015-08-25,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1180,2015-08-26,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1181,2015-08-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1182,2015-08-28,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1183,2015-08-29,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1184,2015-08-30,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1185,2015-08-31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1186,2015-09-01,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1187,2015-09-02,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1188,2015-09-03,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1189,2015-09-04,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1190,2015-09-05,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1191,2015-09-06,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1192,2015-09-07,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1193,2015-09-08,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1194,2015-09-09,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1195,2015-09-10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1196,2015-09-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1197,2015-09-12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1198,2015-09-13,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1199,2015-09-14,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1200,2015-09-15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1201,2015-09-16,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1202,2015-09-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1203,2015-09-18,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1204,2015-09-19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1205,2015-09-20,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1206,2015-09-21,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1207,2015-09-22,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1208,2015-09-23,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1209,2015-09-24,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1210,2015-09-25,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1211,2015-09-26,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1212,2015-09-27,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1213,2015-09-28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1214,2015-09-29,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1215,2015-09-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1216,2015-10-01,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1217,2015-10-02,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1218,2015-10-03,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1219,2015-10-04,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1220,2015-10-05,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1221,2015-10-06,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1222,2015-10-07,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1223,2015-10-08,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1224,2015-10-09,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1225,2015-10-10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1226,2015-10-11,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1227,2015-10-12,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1228,2015-10-13,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1229,2015-10-14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1230,2015-10-15,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1231,2015-10-16,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1232,2015-10-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1233,2015-10-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1234,2015-10-19,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1235,2015-10-20,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1236,2015-10-21,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1237,2015-10-22,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1238,2015-10-23,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1239,2015-10-24,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1240,2015-10-25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1241,2015-10-26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1242,2015-10-27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1243,2015-10-28,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1244,2015-10-29,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1245,2015-10-30,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1246,2015-10-31,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1247,2015-11-01,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1248,2015-11-02,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1249,2015-11-03,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1250,2015-11-04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1251,2015-11-05,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1252,2015-11-06,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1253,2015-11-07,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1254,2015-11-08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1255,2015-11-09,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1256,2015-11-10,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1257,2015-11-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1258,2015-11-12,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1259,2015-11-13,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1260,2015-11-14,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1261,2015-11-15,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1262,2015-11-16,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1263,2015-11-17,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1264,2015-11-18,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1265,2015-11-19,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1266,2015-11-20,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1267,2015-11-21,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1268,2015-11-22,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1269,2015-11-23,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1270,2015-11-24,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1271,2015-11-25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1272,2015-11-26,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1273,2015-11-27,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1274,2015-11-28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1275,2015-11-29,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1276,2015-11-30,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1277,2015-12-01,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1278,2015-12-02,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1279,2015-12-03,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1280,2015-12-04,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1281,2015-12-05,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1282,2015-12-06,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1283,2015-12-07,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1284,2015-12-08,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1285,2015-12-09,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1286,2015-12-10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1287,2015-12-11,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1288,2015-12-12,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1289,2015-12-13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1290,2015-12-14,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1291,2015-12-15,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1292,2015-12-16,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1293,2015-12-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1294,2015-12-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1295,2015-12-19,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1296,2015-12-20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1297,2015-12-21,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1298,2015-12-22,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1299,2015-12-23,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1300,2015-12-24,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1301,2015-12-25,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1302,2015-12-26,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1303,2015-12-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1304,2015-12-28,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1305,2015-12-29,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1306,2015-12-30,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1307,2015-12-31,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1308,2016-01-01,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1309,2016-01-02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1310,2016-01-03,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1311,2016-01-04,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1312,2016-01-05,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1313,2016-01-06,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1314,2016-01-07,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1315,2016-01-08,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1316,2016-01-09,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1317,2016-01-10,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1318,2016-01-11,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1319,2016-01-12,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1320,2016-01-13,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1321,2016-01-14,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1322,2016-01-15,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1323,2016-01-16,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1324,2016-01-17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1325,2016-01-18,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1326,2016-01-19,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1327,2016-01-20,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1328,2016-01-21,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1329,2016-01-22,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1330,2016-01-23,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1331,2016-01-24,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1332,2016-01-25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1333,2016-01-26,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1334,2016-01-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1335,2016-01-28,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1336,2016-01-29,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
